"29","RD145S","OP","Sun-Thurs/Fri-Sat","0.750000","4.000000","11am-8pm/11am-12am","single-space","1","1.000000","1.000000","1.000000","N/A","34.142514","-118.148955"
"30","RD143S","OP","Sun-Thurs/Fri-Sat","0.750000","4.000000","11am-8pm/11am-12am","single-space","1","1.000000","1.000000","1.000000","N/A","34.142581","-118.148953"
"31","RD141S","OP","Sun-Thurs/Fri-Sat","0.750000","4.000000","11am-8pm/11am-12am","single-space","1","1.000000","1.000000","1.000000","N/A","34.142646","-118.148956"
"32","RD139S","OP","Sun-Thurs/Fri-Sat","0.750000","4.000000","11am-8pm/11am-12am","single-space","1","1.000000","1.000000","1.000000","N/A","34.142715","-118.148957"
"33","RD137S","OP","Sun-Thurs/Fri-Sat","0.750000","4.000000","11am-8pm/11am-12am","single-space","1","1.000000","1.000000","1.000000","N/A","34.142779","-118.148957"
"34","RD135S","OP","Sun-Thurs/Fri-Sat","0.750000","4.000000","11am-8pm/11am-12am","single-space","1","1.000000","1.000000","1.000000","N/A","34.142850","-118.148958"
"35","RD133S","OP","Sun-Thurs/Fri-Sat","0.750000","4.000000","11am-8pm/11am-12am","single-space","1","1.000000","1.000000","1.000000","N/A","34.142912","-118.148960"
"36","RD131S","OP","Sun-Thurs/Fri-Sat","0.750000","4.000000","11am-8pm/11am-12am","single-space","1","1.000000","1.000000","1.000000","N/A","34.142977","-118.148962"
"37","RD129S","OP","Sun-Thurs/Fri-Sat","0.750000","4.000000","11am-8pm/11am-12am","single-space","1","1.000000","1.000000","1.000000","N/A","34.143031","-118.148961"
"38","RD127S","OP","Sun-Thurs/Fri-Sat","0.750000","4.000000","11am-8pm/11am-12am","single-space","1","1.000000","1.000000","1.000000","N/A","34.143090","-118.148961"
"39","RD121S","OP","Sun-Thurs/Fri-Sat","0.750000","4.000000","11am-8pm/11am-12am","single-space","1","1.000000","1.000000","1.000000","N/A","34.143304","-118.148961"
"40","RD123S","OP","Sun-Thurs/Fri-Sat","0.750000","4.000000","11am-8pm/11am-12am","single-space","1","1.000000","1.000000","1.000000","N/A","34.143238","-118.148960"
"41","RD125S","OP","Sun-Thurs/Fri-Sat","0.750000","4.000000","11am-8pm/11am-12am","single-space","1","1.000000","1.000000","1.000000","N/A","34.143174","-118.148959"
"42","FS073S","OP","Sun-Thurs/Fri-Sat","1.250000","2.000000","11am-8pm/11am-12am","single-space","1","1.000000","1.000000","1.000000","N/A","34.143842","-118.150563"
"43","FS071S","OP","Sun-Thurs/Fri-Sat","1.250000","2.000000","11am-8pm/11am-12am","single-space","1","1.000000","1.000000","1.000000","N/A","34.143907","-118.150562"
